vib_rms,power_w,temp_c,rpm
0.104273684,252.04744,32.69822,1801.0629
0.09798173,251.76715,32.50342,1792.3253
0.09506304,250.60408,33.260487,1808.179
0.10211126,255.33516,32.420345,1802.6246
0.085280105,247.4371,32.620407,1800.5193
0.08605273,254.1085,33.298958,1801.6207
0.10009253,251.58255,32.816402,1802.3079
0.09640581,251.6866,32.174614,1809.1473
0.09734587,255.88914,33.016804,1804.5897
0.08945187,251.07347,32.640575,1809.0759
0.095957935,251.13882,33.415054,1805.9099
0.10608194,252.23538,32.55659,1802.6875
0.100175716,253.32108,33.21951,1802.3545
0.09689362,251.60687,33.509247,1806.1537
0.09384023,249.34006,32.458538,1807.1804
0.094053075,250.75357,32.721577,1807.8773
0.08537043,255.04482,32.954258,1802.8353
0.09729515,252.62888,32.455814,1804.5737
0.10022493,253.37866,32.906815,1806.2003
0.088110015,251.95079,32.70867,1802.3197
0.09267167,251.1518,32.700554,1799.3071
0.09018211,255.82307,32.818092,1800.6132
0.0911334,252.08868,32.82696,1802.8654
0.096218325,251.57547,32.863945,1806.4696
0.08551971,254.65161,32.5588,1808.8479
0.09900391,251.01172,32.576195,1798.3792
0.09969272,251.2641,32.750763,1801.4052
0.09465885,252.47115,32.780228,1802.3544
0.083501786,252.44829,32.62252,1806.9558
0.090914235,252.96407,32.927567,1801.6558
0.102051884,256.62527,32.072014,1802.0404
0.08198848,253.1115,32.505657,1798.1025
0.09413196,247.67996,32.6858,1805.6753
0.08996074,253.08572,32.455246,1803.0873
0.0998748,252.50595,33.449295,1801.1078
0.09246763,252.51413,32.805084,1802.6771
0.09785426,252.91617,32.868168,1808.2142
0.098653115,252.36395,32.604088,1799.6777
0.10499831,252.31311,32.790985,1800.3218
0.094793886,253.64145,32.31111,1808.6885
0.09768027,251.32822,32.729202,1803.9736
0.08836627,250.514,32.42224,1806.3406
0.10173515,258.45395,32.685993,1805.2596
0.09197211,250.97166,31.772902,1803.5023
0.09296251,252.60065,32.345577,1802.2415
0.0956467,249.40602,33.38226,1806.9519
0.087935224,252.62726,33.128754,1808.266
0.09688524,250.52484,33.32412,1807.9443
0.10057051,251.5033,33.351498,1798.8567
0.09718967,254.47533,33.065506,1808.8091
0.08777239,253.32617,32.615067,1802.1487
0.09508975,253.5159,32.381214,1800.5511
0.09941089,248.83362,33.254715,1802.8849
0.0863028,256.04675,32.821743,1806.8776
0.09031096,249.9861,33.793423,1805.7058
0.10005959,255.4239,32.64967,1802.5133
0.09701948,254.40677,33.584763,1806.8763
0.097721025,253.51526,32.732784,1804.0759
0.10495085,250.6475,33.32981,1801.2155
0.097988404,252.65755,33.47396,1800.666
0.09892738,251.40941,32.385994,1805.1299
0.109184004,252.4062,32.601063,1803.1497
0.09455364,251.84525,32.38176,1797.9685
0.091625676,248.26463,32.30286,1806.85
0.09774654,254.58228,33.06155,1801.531
0.09779503,252.17334,32.715958,1809.8113
0.092959054,251.3628,32.815437,1797.8215
0.09042325,251.20857,33.01687,1802.7014
0.1071271,253.04297,32.051296,1800.615
0.09720479,250.53537,33.308838,1799.5039
0.091901876,247.80934,32.654373,1801.4492
0.10013573,253.13075,33.006847,1810.4692
0.09500317,253.3515,33.042046,1803.9512
0.09427735,251.91083,33.341953,1800.2014
0.09834603,250.01108,32.751564,1796.0444
0.08906821,252.48154,31.943924,1796.4641
0.09728376,249.37138,32.8161,1801.1943
0.10507844,250.24275,32.8734,1800.796
0.097837634,250.79259,32.37928,1802.4252
0.09361881,253.9786,32.85185,1794.2231
0.09295752,251.56226,32.64831,1802.9358
0.093434565,251.38849,32.25548,1807.4039
0.094209716,256.19034,33.06104,1809.7749
0.09358381,252.98262,32.566814,1795.6963
0.100047745,252.95241,32.629616,1800.059
0.08679354,251.53174,32.606995,1799.8381
0.09976303,251.0751,33.286076,1803.8285
0.09354808,247.89174,32.77537,1798.3569
0.09732479,254.19873,32.823235,1809.9556
0.08979868,253.15456,32.615196,1803.3911
0.1020704,251.8963,32.976448,1802.7148
0.10164908,251.97685,33.33088,1809.5687
0.100212574,253.72028,33.050148,1803.1241
0.08783461,249.13522,33.065598,1804.7799
0.09954779,251.06155,33.03319,1800.1659
0.097420305,249.96536,32.23845,1797.6775
0.08736357,255.77763,32.439945,1800.7084
0.09526238,253.98257,32.70824,1811.8881
0.09720052,247.82251,32.499733,1805.6626
0.09815226,249.19699,32.364105,1804.219
0.09625226,251.95645,32.04089,1799.2058
0.096816234,251.27289,32.250988,1806.7466
0.1027223,249.56561,32.686825,1797.6611
0.10147863,256.1005,32.7615,1796.814
0.08100744,252.83266,32.471886,1800.8369
0.093749836,253.1538,32.82051,1810.8807
0.09450813,250.81673,32.615242,1810.6445
0.086565286,253.64188,33.224834,1801.2383
0.09579114,251.43304,32.723785,1800.3367
0.1015585,251.6238,33.0668,1796.4623
0.089876406,253.40904,32.86938,1803.326
0.09698583,248.9256,32.227093,1803.6522
0.09071934,255.37419,32.751484,1806.1526
0.09193358,252.54146,32.29332,1806.6274
0.10267483,254.7351,32.744144,1802.185
0.092569835,250.0189,32.489162,1805.189
0.0975885,250.31995,32.93982,1800.1525
0.08591621,249.83899,32.249912,1805.0934
0.1045788,252.6599,32.792553,1800.9064
0.09827543,252.28778,33.015453,1804.7633
0.09434467,251.22348,33.14934,1804.4296
0.09812995,250.12067,32.48045,1803.1809
0.088198215,249.6121,32.79303,1806.074
0.10115511,252.04482,32.8594,1796.6042
0.09361772,251.20708,33.404404,1798.6163
0.09421253,250.7635,32.19283,1801.7858
0.09276989,255.22537,32.420727,1797.083
0.09232024,251.963,33.90676,1801.2186
0.09869223,254.66418,32.67554,1801.3376
0.09649383,251.05403,32.028187,1808.065
0.09846851,252.60654,32.55137,1803.3864
0.09516132,252.00247,31.676641,1806.924
0.09776686,248.7146,32.88036,1804.0029
0.09310223,254.96295,33.107704,1800.6436
0.106340796,251.83238,32.418922,1803.311
0.08734819,253.59193,32.595093,1805.6838
0.10148829,250.59145,33.15264,1807.5297
0.102018945,251.7622,32.08289,1802.2168
0.090914465,250.35458,32.25414,1796.1459
0.10631753,254.55667,32.69131,1795.8547
0.100144565,252.70387,32.481415,1801.4102
0.1000188,252.81154,32.664593,1793.3541
0.09529926,254.79018,32.27643,1809.8761
0.09406911,254.38286,32.86744,1805.0732
0.094104335,253.59721,32.721806,1800.1327
0.09710022,249.21942,33.00096,1798.2267
0.10214973,250.66786,32.861225,1806.7676
0.09604666,250.04779,32.863525,1798.1904
0.0905792,253.50697,32.202106,1798.5619
0.09925493,252.38953,32.977444,1799.5609
0.09973497,249.26352,32.64784,1803.0708
0.09839899,251.66338,32.713326,1805.0874
0.098849714,249.04895,33.199043,1807.3647
0.09376415,251.92717,32.49174,1806.7638
0.09047046,248.71904,33.31976,1802.5768
0.09077111,253.08374,33.35685,1806.6455
0.086931475,252.77829,33.079945,1799.8691
0.0962903,255.83455,32.386353,1795.2595
0.09468512,253.71068,31.90385,1799.8481
0.09289929,251.16537,33.209667,1799.2974
0.08031804,253.64362,32.822456,1799.9843
0.08885651,249.2084,32.479588,1798.6644
0.100694306,250.07504,33.246853,1800.6472
0.091764025,252.66252,32.432568,1804.9614
0.096887216,247.67598,32.60729,1809.332
0.088127986,251.9144,32.986668,1795.5593
0.10227214,249.94443,32.331028,1797.2994
0.094355725,252.18379,32.732433,1799.2743
0.09652336,249.82193,33.21164,1805.4927
0.1066994,252.82211,32.860184,1801.5996
0.1026501,252.00848,33.274464,1799.5126
0.09353252,254.76675,33.228683,1805.2655
0.09209673,251.9757,32.77809,1806.2139
0.09343265,250.42114,31.84005,1802.3029
0.097607456,251.46083,32.332184,1799.1025
0.09452949,249.26231,33.079575,1803.4382
0.09307707,252.75925,32.15389,1801.4136
0.10238694,253.12285,32.643055,1801.3722
0.094477765,256.8777,32.90887,1800.2762
0.10654459,250.6918,33.361046,1806.0154
0.09549824,251.39604,32.542953,1803.3044
0.10396905,250.77626,32.515305,1806.4373
0.09682704,252.34814,32.75146,1807.6294
0.09985328,252.68344,32.912544,1804.1095
0.0914135,251.80945,32.710217,1800.2372
0.090765886,254.08498,33.191357,1806.414
0.09733139,250.67448,32.451725,1804.1047
0.09997385,253.8769,32.81918,1812.6451
0.09523064,252.97768,32.948933,1803.4615
0.08859572,251.87273,32.610485,1805.0013
0.08822476,251.26302,33.10619,1803.3618
0.0878888,256.7423,32.82962,1801.7932
0.08618484,250.25105,33.0853,1801.1439
0.095568895,252.47702,32.84713,1803.3455
0.10064526,250.3768,32.919773,1804.2427
0.094951585,255.44455,32.51598,1806.7649
0.08371525,253.64304,32.51635,1803.3722
0.09406225,250.50874,33.258137,1800.2747
0.09420082,252.88669,33.0223,1800.8082
0.10549362,252.37296,32.358627,1796.8134
0.0877268,250.82036,32.839878,1808.7393
0.09305802,253.36598,31.817738,1799.9192
0.10353964,252.6243,32.537388,1805.943
0.097259276,252.27312,33.15109,1803.1688
0.09782501,251.7539,32.71633,1803.267
0.09558048,252.69588,32.813263,1801.5715
0.09665644,252.28857,31.559256,1798.8795
0.09889398,251.944,32.608616,1798.1459
0.09095776,250.53978,32.90053,1808.9232
0.09939479,255.20535,32.951046,1802.4546
0.08813884,249.71297,33.14958,1806.4891
0.0966451,252.66508,32.680237,1807.517
0.09589643,251.16531,32.69778,1800.3234
0.09192076,255.32088,32.230896,1803.65
0.09488836,249.99078,32.681633,1802.1254
0.09188869,250.3232,32.25851,1797.3058
0.08964254,249.85005,32.023693,1801.182
0.09323268,252.43259,32.328465,1804.2632
0.08948056,249.0355,33.365704,1799.9064
0.09661429,250.82051,32.6537,1800.5924
0.08924973,247.46878,32.849567,1801.1875
0.09855994,252.25029,32.555912,1810.3164
0.08909261,250.76495,32.04478,1794.5233
0.09216853,248.7852,33.135136,1803.8553
0.091877036,253.92847,31.891499,1800.8246
0.10162589,249.13783,32.538147,1799.2645
0.096651755,253.34297,32.737904,1800.705
0.09394183,250.34293,32.85163,1804.4751
0.09749434,254.94405,32.46853,1804.6929
0.08446508,253.23592,32.023617,1802.5281
0.09478572,249.71661,32.43804,1806.1442
0.10498936,249.89444,32.458656,1806.8378
0.09566396,252.93553,32.4486,1805.0171
0.095342286,251.19562,33.14554,1799.556
0.097743906,251.37756,32.27175,1803.7078
0.09948188,254.2566,32.87726,1803.716
0.08501717,250.21062,32.81986,1798.4457
0.08659356,251.88644,33.140396,1795.4197
0.096057385,253.60898,32.702633,1793.5955
0.09143234,253.3138,33.072006,1801.9551
0.101567686,251.3722,32.686337,1802.8569
0.093432575,251.10945,32.928646,1796.9269
0.08533673,248.20547,32.15338,1805.8273
0.088670306,249.56645,31.698912,1802.2411
0.08126303,252.3115,32.904907,1807.0192
0.093841866,251.39484,32.92602,1803.0925
0.09407171,251.81627,32.943413,1797.3342
0.0928925,253.74074,32.5429,1803.4218
0.10041044,249.2834,33.34842,1804.2582
0.10100993,251.18149,32.568237,1799.3762
0.09416672,252.02708,32.920197,1795.7875
0.08434657,250.23714,32.989357,1801.946
0.09810788,254.5042,33.438652,1797.5306
0.09779975,253.45421,32.623997,1806.0066
0.09657144,252.21309,32.489185,1799.8834
0.09993345,255.21706,32.150856,1808.3995
0.089203544,248.62659,33.37071,1792.9935
0.10507314,251.60469,32.917976,1802.0184
0.090233944,252.34859,32.930283,1807.1858
0.09877897,249.78256,33.995388,1797.8961
0.08659794,252.20886,32.87837,1800.8096
0.09038523,249.39001,32.227066,1799.8232
0.10262032,252.98004,32.669277,1798.6893
0.09373595,253.71034,32.357365,1802.3918
0.09924208,252.13507,32.588573,1796.2207
0.09622931,247.88055,32.58552,1800.9475
0.09452186,249.64828,32.511387,1803.4443
0.10186806,252.70702,32.188522,1800.5089
0.093867734,251.61572,33.38247,1797.3575
0.0861496,246.18103,32.864643,1805.468
0.091039404,254.05042,32.65455,1804.2573
0.09781393,251.83377,33.047424,1797.1605
0.09703792,249.91801,32.932426,1796.1378
0.087227546,253.54176,32.853905,1797.4955
0.09144363,250.19247,33.017258,1803.4731
0.09215929,250.16634,32.79646,1802.3833
0.09324316,252.25563,33.0106,1804.4303
0.08819359,255.0967,33.04338,1799.9543
0.091934,254.77747,32.80685,1797.549
0.09143556,252.24538,32.653225,1804.9122
0.098939076,252.4464,33.353165,1799.012
0.09912986,253.1003,32.549465,1801.9608
0.0943581,248.999,32.89677,1795.0039
0.0931299,252.7969,32.905426,1798.9132
0.09579272,250.03612,32.495655,1805.219
0.09101326,252.13687,32.415966,1798.3052
0.089365065,251.04062,32.597168,1804.4172
0.09040126,252.4936,32.541435,1791.824
0.09193149,251.72304,32.154682,1798.8994
0.08929142,245.3364,32.476948,1800.4404
0.09592237,251.83586,32.843647,1808.085
0.09876399,252.75801,33.24314,1796.4274
0.0871833,252.36118,32.95813,1803.7765
0.09524786,251.25977,31.696165,1805.3091
0.094026014,254.74487,32.992107,1798.1843
0.09683676,252.0789,32.51193,1799.5651
0.0950681,252.3271,32.916023,1801.6145
0.087868415,253.53633,32.72874,1795.111
0.08882814,252.16814,32.656918,1799.2053
0.09529092,249.6425,32.6927,1806.119
0.10029147,246.55745,32.72422,1803.094
0.08408044,250.47546,33.27055,1800.3652
0.09688387,252.94717,32.72452,1801.4333
0.10110726,250.71466,33.166195,1803.2936
0.09439798,253.01878,33.107536,1804.0485
0.09791812,251.70944,32.997982,1798.7219
0.09165582,253.98369,32.01611,1807.0753
0.09457843,250.81268,33.177,1806.1907
0.087074846,252.3339,32.546776,1803.6232
0.08346189,252.40598,33.015816,1797.531
0.099901676,254.39296,32.340096,1796.8108
0.09026717,247.97203,32.254665,1799.5741
0.092918836,250.46402,33.518837,1801.1124
0.08826865,253.07341,32.34507,1793.7842
0.08815545,254.4637,33.18589,1802.8257
0.094340585,251.84756,32.774395,1805.9856
0.09156641,250.77754,32.55856,1803.1304
0.09710873,252.87271,32.708252,1798.1091
0.09748619,253.09138,32.205326,1797.6245
0.09683242,250.63017,32.719837,1801.9904
0.09642588,252.00562,32.291817,1800.1665
0.10312649,253.70157,32.56631,1802.5406
0.08990449,255.11693,33.09418,1803.1641
0.09497264,252.81671,32.82531,1805.1135
0.10091567,251.41527,32.130337,1796.2063
0.10157987,251.21434,33.06337,1801.61
0.08815335,252.43275,32.7195,1799.2584
0.09370543,251.0821,32.505035,1800.3065
0.10206291,251.6882,33.020145,1804.1475
0.09781784,249.18864,32.654156,1804.5712
0.09625894,253.89398,32.254337,1806.2611
0.094199434,249.01497,33.45929,1802.3585
0.09337413,250.42657,32.712814,1800.2048
0.09673955,251.48145,32.686733,1799.6221
0.09404196,255.26369,32.556805,1793.6833
0.09509636,250.43181,33.19039,1805.9701
0.09570771,249.94058,32.50801,1799.3123
0.09192986,250.16643,32.099525,1802.6122
0.09798642,254.5813,32.445602,1803.2933
0.109902605,245.63425,33.247337,1795.5848
0.0864521,249.2489,33.04903,1796.8615
0.09696279,256.71237,32.613724,1806.7317
0.09154751,252.427,33.264584,1801.6941
0.09824126,249.02869,33.014008,1798.1987
0.095592864,251.15224,32.607742,1800.0044
0.09917523,251.3664,32.64756,1804.8434
0.10124941,252.91916,32.845196,1804.2245
0.096339956,254.90132,32.38026,1794.6116
0.101044126,251.99483,32.71436,1807.0018
0.08366844,250.13354,32.835506,1804.318
0.10334829,252.7827,32.036854,1799.8322
0.09727749,249.80742,32.635452,1795.664
0.1007976,249.13264,32.589497,1804.6355
0.08931524,247.67488,33.121487,1802.314
0.091267064,248.05983,31.971996,1794.5658
0.09615694,249.39258,32.55673,1799.4574
0.09534843,248.82527,32.516163,1812.879
0.09685539,251.8027,33.092426,1800.4291
0.10086909,248.7728,32.69051,1797.3839
0.086626925,244.87964,33.4259,1796.3065
0.100328684,249.07451,32.971878,1807.4176
0.0955076,250.21397,32.54243,1803.709
0.09445392,249.94215,32.80191,1805.9364
0.088123955,254.18747,32.563946,1801.2881
0.09800151,249.91669,33.04886,1805.3
0.08342251,252.90097,32.171745,1796.8794
0.098741844,251.0965,32.37467,1800.9117
0.088046215,251.0452,32.885944,1801.3983
0.09578095,249.45439,33.193493,1805.7686
0.09492478,251.00291,31.821922,1801.5028
0.10137531,249.58563,33.252018,1797.7141
0.094641395,251.4512,32.64569,1800.4612
0.09207107,250.63397,31.947714,1793.4879
0.09301589,249.21254,31.500088,1790.8983
0.10192049,253.08092,32.08854,1803.4963
0.098244786,251.94612,32.691925,1798.6606
0.09364242,250.19164,32.67296,1799.1027
0.094395645,251.37405,32.95211,1803.4608
0.08774935,250.91074,32.478546,1805.7137
0.09753501,249.3385,32.25463,1802.2523
0.086801,251.20998,32.53212,1807.8153
0.099366546,249.82227,32.710308,1802.1025
0.0962582,249.16972,32.788677,1801.2893
0.10755742,247.80934,32.380207,1801.0306
0.0901296,250.33296,33.055954,1794.9159
0.095124625,252.1794,32.44632,1803.8705
0.10463708,249.65143,32.346493,1790.2533
0.10161033,256.07745,32.47692,1797.6788
0.09218011,252.80267,33.123314,1800.1042
0.09678884,253.63524,32.63976,1796.8422
0.09568687,252.61235,32.414566,1798.1829
0.097094566,254.72285,33.062313,1807.3362
0.09219935,249.4384,33.548462,1804.3834
0.095254146,245.88618,32.77473,1797.2126
0.08771853,250.11067,33.183887,1798.0664
0.0963925,252.11462,33.10427,1794.8253
0.09797511,251.29648,32.447075,1802.7421
0.09459608,251.53964,32.699474,1798.9117
0.08766613,253.62576,32.17529,1792.0336
0.1006923,251.74332,32.605816,1800.2913
0.09758057,252.57227,32.436806,1801.6327
0.092136204,249.09056,32.52561,1803.718
0.094371654,248.77414,32.38629,1799.5608
0.08827973,254.18839,32.570892,1798.3522
0.0906645,251.1572,32.898106,1807.7766
0.09311099,249.70418,32.636898,1799.8466
0.101950705,249.70306,31.938423,1802.6873
0.09261967,249.64284,32.385204,1797.6395
0.09902688,249.51839,32.075367,1802.546
0.093142904,248.36523,32.780228,1793.9525
0.097082935,247.92592,32.883408,1797.9154
0.09514497,250.53197,32.784172,1794.9193
0.10022603,249.73132,32.366066,1797.3213
0.09319552,253.12671,32.77924,1804.7317
0.08801581,251.49376,32.491924,1797.2692
0.08897763,251.43344,32.224148,1802.5802
0.09323694,249.41177,32.975677,1805.765
0.089660026,250.65115,33.005585,1799.5743
0.09796542,251.61041,33.0574,1803.6484
0.0935946,252.316,32.433968,1801.7864
0.107805595,250.69102,33.148514,1800.1165
0.087253146,253.03224,32.4788,1802.6407
0.09696908,250.88516,32.937096,1806.9879
0.09032039,252.45006,32.47079,1797.0677
0.093502425,249.87985,32.585026,1795.7688
0.09668585,247.22955,31.705605,1795.5226
0.084361255,251.38663,32.55277,1803.5607
0.09718164,252.29573,32.709427,1804.0892
0.105521485,251.99095,32.508427,1797.4122
0.09374923,251.67981,33.374374,1791.0051
0.097324975,250.13342,32.206367,1796.8389
0.1011601,249.21228,32.445374,1801.718
0.09522532,251.9244,32.30831,1799.2484
0.09314992,251.66899,32.4442,1800.2255
0.08468571,249.68945,33.081722,1797.3994
0.09927906,253.02527,33.25982,1803.5378
0.095518015,249.03584,32.387737,1800.843
0.091030225,249.62968,32.378296,1801.8048
0.09673645,254.06473,32.204094,1800.084
0.09319493,252.52419,33.188904,1801.5339
0.09348111,250.06615,33.114235,1801.2594
0.09916464,251.35208,32.622883,1795.7015
0.08945125,251.08205,32.106277,1800.8949
0.10138976,245.27637,32.14149,1802.5574
0.08917481,248.94978,32.731846,1804.0007
0.09285983,250.65617,32.882767,1801.0333
0.1057982,250.03978,31.836012,1795.4966
0.10183041,251.24234,32.533382,1796.1011
0.09669186,253.00223,33.30866,1797.5945
0.091511436,250.09532,32.57377,1800.0818
0.09357801,248.61821,33.25606,1798.8237
0.09660107,251.37834,32.919254,1794.8065
0.09643266,250.07053,32.225357,1794.7712
0.095801085,250.40675,32.541428,1790.8849
0.096111715,250.13046,32.60645,1786.7898
0.095204465,255.1928,32.27635,1798.7294
0.08907695,246.22282,32.268833,1808.5261
0.09371483,249.92267,33.25891,1806.4211
0.100881085,250.68707,32.264683,1795.3099
0.08947691,249.12727,33.086426,1799.8112
0.09538145,252.48431,32.47988,1793.342
0.09224115,252.30629,32.64364,1793.9408
0.09690739,250.57936,32.87805,1794.3881
0.094418235,250.12862,32.41331,1798.2648
0.10375916,250.44115,32.879314,1798.4257
0.09891594,250.45059,31.832998,1800.1552
0.08983488,250.4985,32.82687,1801.786
0.099760935,250.27435,31.662989,1797.7744
0.09254248,251.15034,32.559074,1799.2556
0.09354173,252.14696,32.990925,1794.7244
0.098006815,248.1751,32.897556,1793.7104
0.09399002,248.52937,32.128685,1793.0813
0.10092412,247.12875,32.179596,1801.6631
0.0925984,252.35365,32.3714,1797.7032
0.09338737,251.1166,32.720764,1791.5592
0.09321143,251.62155,31.83291,1798.7802
0.09367631,247.7471,32.6398,1794.0261
0.10201171,254.17107,32.769066,1805.6517
0.09967102,249.37854,32.53068,1796.6837
0.105088085,250.92773,32.853428,1801.7139
0.10788794,252.29515,32.732193,1803.3326
0.09140752,248.6075,32.42544,1795.1459
0.096924625,249.48387,31.867025,1799.2587
0.09070299,250.92993,32.694267,1801.1572
0.092707455,256.2816,32.259068,1799.3944
0.093456596,251.16396,32.40836,1800.3655
0.09133279,253.7695,32.83074,1793.5914
0.09137072,252.96318,33.205418,1801.115
0.09592036,251.28291,32.622654,1796.943
0.09056985,248.56355,32.8589,1800.2744
0.100875765,252.65651,32.058872,1802.5454
0.09208809,247.53583,32.734264,1801.5295
0.11073645,253.72885,32.61148,1800.2382
0.09444348,250.92216,33.126522,1801.4006
0.09707231,245.21675,32.418037,1801.5747
0.09024737,249.83122,32.53695,1804.792
0.10526642,251.81519,33.05652,1798.6627
0.102345385,250.02829,32.595562,1799.4436
0.098244414,251.92738,32.18822,1802.505
0.09003781,248.79236,33.651794,1796.8041
0.097837165,247.87549,32.199085,1793.4135
0.09118873,250.3396,32.604023,1800.7164
0.10411973,250.54066,32.76796,1797.9083
0.10086604,249.77579,32.73571,1793.8912
0.0973094,252.92218,32.552143,1800.7125
0.084662504,248.7622,32.553513,1804.4238
0.09193951,251.08398,32.532818,1792.1693
0.10030763,250.58862,32.179794,1802.7665
0.10294551,247.33429,33.485626,1788.518
0.10243923,247.80469,32.536915,1797.054
0.08894565,250.4616,32.863056,1806.0062
0.098425835,254.3952,32.48979,1797.3198
0.10200804,251.58636,32.481117,1798.9818
0.0886512,246.97157,32.440216,1801.6626
0.096915804,244.19688,32.001823,1791.7343
0.09833702,251.879,32.556877,1798.8774
0.09547649,250.21548,32.45769,1798.835
0.08773205,252.68546,33.088467,1806.0164
0.09537693,248.6365,32.14054,1793.6132
0.09538149,251.09338,32.387726,1797.019
0.09629028,252.08032,32.25857,1794.8208
0.09422595,249.48805,33.19432,1794.3856
0.09484093,249.52582,32.2689,1803.0219
0.09687018,250.42354,32.840946,1798.6079
0.09929372,251.45337,33.00345,1796.2681
0.09557209,250.33435,32.55629,1796.408
0.095058784,252.30603,32.063374,1796.2156
0.097581625,249.42917,32.06779,1796.5623
0.08752813,247.69125,32.95671,1793.3888
0.09953078,254.297,32.10792,1797.4008
0.0971557,249.12878,32.768322,1796.9879
0.097369924,249.19618,32.6566,1795.3827
0.1019881,250.19646,32.761066,1799.0231
0.08743335,250.45743,32.798195,1799.3516
0.087341286,249.5447,32.23544,1796.1545
0.09859253,250.2782,32.218044,1797.7937
0.097201005,250.22855,32.893574,1806.9938
0.09810059,250.6527,32.35521,1806.8302
0.0949522,245.58308,31.506233,1794.1212
0.10059777,254.05481,32.86514,1794.669
0.10195238,249.99347,32.190475,1794.0782
0.09972232,251.44429,32.791176,1802.5332
0.096011505,247.52184,33.16079,1796.7001
0.08679047,249.33102,32.609707,1799.242
0.1011884,248.92339,33.000645,1806.2604
0.10346418,253.20247,32.663197,1798.2197
0.10059168,249.08638,33.235985,1801.0758
0.09298405,251.76915,32.175507,1800.3217
0.10076463,248.94714,32.596397,1795.8763
0.101711735,249.33774,32.868282,1802.4551
0.10521662,249.74686,32.522186,1794.8087
0.093055464,252.80064,33.05857,1803.5563
0.09631725,246.44823,32.4242,1795.8362
0.10119941,247.5916,33.42409,1796.2633
0.09776365,246.3233,33.444553,1793.8105
0.09190354,248.03789,32.70783,1794.4567
0.09957686,248.58467,32.81537,1796.4359
0.100410715,246.97389,33.070324,1788.4067
0.09797087,248.72955,32.118103,1797.1881
0.09864266,246.16339,32.067505,1796.0787
0.096264906,248.15182,33.094196,1801.26
0.104963556,252.58363,32.700546,1799.7811
0.09308245,250.98494,32.499672,1795.2479
0.094663076,250.54768,32.594044,1796.2335
0.0976684,248.16217,31.634497,1797.1185
0.10202207,247.09055,32.51201,1803.9902
0.090154275,247.87938,32.28633,1794.7465
0.091103524,250.06625,32.954098,1795.146
0.087480254,251.884,32.984196,1793.5
0.097846285,251.94736,32.81617,1792.0754
0.09210522,251.39882,32.742996,1799.221
0.09578795,248.65746,31.985188,1798.794
0.10103157,250.17665,32.819695,1803.1027
0.09453097,249.47984,32.83451,1802.1266
0.098909125,249.71512,33.08014,1807.5388
0.09627007,254.18674,33.428654,1797.6443
0.1011414,246.58345,31.903654,1796.887
0.10017056,249.63307,32.424595,1792.7177
0.09434936,252.5209,32.282387,1800.6942
0.09697991,247.1606,32.647602,1798.3715
0.10305604,248.79987,32.583267,1800.4918
0.099818386,249.02425,32.483578,1793.3196
0.09088089,249.63072,32.987553,1799.272
0.101158015,246.88036,32.13525,1798.6758
0.09247111,251.25781,32.15867,1798.4005
0.10497099,251.39479,32.164726,1795.1008
0.103043206,251.07394,32.429585,1802.5806
0.09938644,248.31142,32.081577,1806.014
0.0987375,250.22015,32.552883,1793.3608
0.09692052,248.24323,32.505413,1800.6735
0.10137266,249.37189,32.256298,1786.2698
0.09614053,254.33899,32.91971,1800.4452
0.09918668,250.21841,32.545696,1790.2795
0.10238293,247.64694,32.993847,1795.6498
0.095228665,250.37764,32.49006,1792.4872
0.094971195,247.30835,32.557693,1796.8663
0.09209481,247.60889,32.34155,1801.0735
0.092758775,247.91963,32.563133,1790.2786
0.08895368,249.10825,32.850132,1796.2594
0.101759344,251.86577,32.399994,1795.6334
0.10716933,251.1436,32.77118,1804.0007
0.105265975,251.02777,32.238003,1799.3931
0.0900235,247.7789,32.86601,1792.9468
0.10179281,248.88908,32.32971,1795.76
0.1052937,250.5107,32.901627,1803.8593
0.09591377,248.70502,32.58463,1800.4819
0.098719716,249.3999,33.1679,1793.9412
0.0881877,250.83432,32.09717,1796.5354
0.09957555,249.24904,31.96761,1796.6528
0.09293879,250.39368,32.31087,1795.431
0.099269494,253.12198,32.002792,1790.7318
0.09048006,249.58778,32.00282,1794.8518
0.101015136,252.28514,32.80381,1803.1088
0.10343819,251.04018,32.552795,1796.017
0.09441453,246.98193,32.36187,1797.1183
0.092660636,247.70712,32.398228,1798.0831
0.08757997,248.23917,32.313393,1806.3833
0.09704287,248.19167,33.211708,1797.5359
0.095481835,249.71573,32.25663,1801.8658
0.09064959,251.12057,32.021248,1795.0872
0.10068469,252.39658,32.86779,1796.432
0.096184656,250.49759,32.462337,1797.5095
0.09307076,248.98486,33.363415,1794.3525
0.09569152,245.70671,32.336693,1796.624
0.103835866,250.00735,32.884834,1800.9808
0.101509005,249.91269,32.978584,1794.2169
0.09785918,250.22198,32.336433,1797.4086
0.10161984,254.06358,32.247063,1800.2329
0.09273478,252.32727,32.840042,1794.09
0.09871622,251.41118,32.772713,1801.7593
0.09930603,247.91188,31.977772,1797.6589
0.096235305,248.80502,32.0899,1796.6968
0.10077685,249.6363,31.525963,1789.3146
0.09471249,248.27016,32.77795,1795.8425
0.10117886,250.81688,32.43432,1798.8132
0.10140417,250.52475,32.473446,1804.2981
0.08407421,247.6293,31.860985,1799.5781
0.104626685,252.19453,32.097576,1801.8014
0.08345215,250.0005,32.344887,1792.45
